product_name,source_store,target_store,suggested_qty,final_recommendation,estimated_cost,reason,cost_score,quantity_score,strategy_score,reason_bonus,heuristic_score,heuristic_grade,_estimated_cost_numeric,_suggested_qty_numeric,greedy_rank,is_greedy_selected,greedy_reason,avg_daily_sales,unit_cost,stock_qty,expiry_days,category,disposal_cost_per_unit,dead_stock_qty,sales_30d,sales_7d,disposal_cost,abc_revenue_value,abc_grade,abc_cumulative_pct,abc_priority,abc_score,turnover_days,turnover_rate_annual,turnover_grade,turnover_score,turnover_risk_flag,disposal_risk_score,disposal_risk_grade,disposal_risk_reason,safety_stock,reorder_point,reorder_risk_score,reorder_status,reorder_advice,safety_stock_score,eoq_qty,eoq_order_cycle,eoq_total_cost,eoq_risk_score,eoq_status,eoq_advice,eoq_score,demand_forecast_7d,demand_forecast_daily,demand_forecast_upper,demand_forecast_lower,demand_trend,demand_stockout_days,demand_risk_score,demand_forecast_method,demand_forecast_score,match_score,match_score_demand,match_score_urgency,match_score_abc,match_score_cluster,match_score_dist,match_grade,match_reason,trend_rate,trend_score,trend_direction,aging_score,aging_grade,relocation_failure_score,relocation_failure_grade,substitute_conflict_score,category_balance_score,store_capacity_score,expected_sales_increase_rate,discount_sensitivity_score,disposal_avoidance_profit,disposal_avoidance_score,newsvendor_critical_ratio,newsvendor_optimal_sl,newsvendor_score,is_fresh_product,topsis_score,topsis_rank,priority_queue_score,priority_queue_rank,service_level_score,service_level_current,service_level_gap,queue_capacity_score,transport_lp_score,assignment_action,assignment_score,multiobjective_rank,multiobjective_score,lp_allocation_score,sensitivity_score,dominant_factor,varo_score,varo_grade,varo_rank,varo_weight_breakdown,vhs2_scenario_labels,vhs2_weights,sit2_EXPIRY_URGENT,sit2_COLD_EXCESS,sit2_DEMAND_SURGE,sit2_HIGH_TRANSPORT,sit2_REORDER_RISK,sit2_STRESS,vhs2_group_재고위험,vhs2_group_판매가능성,vhs2_group_점포이동적합,vhs2_group_비용절감,vhs2_group_폐기회피이익,vhs2_group_실행가능성,mcdm_score,vhs2_raw,vhs2_history_correction,vhs2,vhs2_grade,vhs2_action,vhs2_action_icon,vhs2_rank,vhs2_confidence,vhs2_confidence_label,vhs2_confidence_color,vhs2_ci_lower,vhs2_ci_upper,vhs,vhs_grade,vhs_action,source_cluster,target_cluster,is_same_cluster,is_optimal_route,network_unit_cost,network_cost_score,direct_cost,via_cost,estimated_cost_transfer,direct_distance_km,via_distance_km,recommended_distance_km,recommended_time_min,sales_30d_transfer,source_dead_stock_qty,target_shortage_qty,greedy_action,dqn_recommended_action,dqn_expected_q,dqn_match_greedy,Q_재고 이동,Q_할인,Q_폐기,Q_보류
에너지드링크012,교대점,잠원점,40.0,프로모션 추천,14981.0,프로모션 순비용이 재배치 비용보다 낮습니다.,25.140050823744396,0.7062146892655368,12,8,45.8,후순위,14981.0,40.0,468,False,Greedy 선택 후보보다 우선순위가 낮음,3.26,1966,326,2,음료,150,317,98.0,23.0,150,192668.0,A,0.6967554031566018,1,100.0,99.8,3.61,DEAD,44.6,True,68.0,HIGH,유통기한 임박 | 소진일수 100일 초과,2.8,12.6,0.0,SAFE,"재고 여유 — 현재고(326), 재주문점(13)",0.0,183.4,56.3,64891.0,76.2,OVER,과잉 발주 위험 — 현재(323개) > EOQ(183개). 발주 주기 56일 권장,76.2,22.9,3.27,4.62,1.93,STABLE,99.7,0.0,WMA,0.0,40.9,10.0,8.4,10.0,7.5,5.0,FAIR,보통 매칭 · 폐기위험 높음 · 핵심(A)상품,1.008,50.2,STABLE,19.4,LOW,73.1,HIGH,23.6,46.3,85.2,0.3,30.0,85387.0,100.0,0.385,0.385,88.5,False,23.9,145,37.5,155,100.0,0.999,4.9,75.4,50.0,DISPOSE,30.0,2,99.8,69.2,28.9,disposal_risk,49.8,모니터링,284,HEURISTIC 29% | ABC 14% | TURNOVER 14% | DISPOSAL_RISK 14% | SAFETY_STOCK 8% | EOQ 7% | DEMAND_FORECAST 7% | MATCH 5%,"['⏰ 유통기한 임박 (84%)', '❄️ 냉장·냉동 과잉 (78%)', '💸 배송비 상승 (91%)', '⚡ 복합 스트레스 (60%)']","{'재고위험': '25.1%', '판매가능성': '13.2%', '점포이동적합': '14.0%', '비용절감': '18.3%', '폐기회피이익': '13.2%', '실행가능성': '12.8%', '이력보정': '3.3%'}",True,True,False,True,False,True,60.9,32.8,58.4,51.6,72.0,72.2,58.1,56.0,0.0,70.4,권장,할인 판매,🏷️,149,HIGH,신뢰도 높음 ●,#2e7d32,,,70.4,권장,할인 판매,-1,-1,False,False,,50.0,0.0,22242.0,22242.0,0.0,21.380000000000003,21.380000000000003,42.0,130.0,317.0,40.0,할인,재고 이동,60.892,다름,60.892,46.271,32.45,31.518
케이크078,목동점,성수점,194.0,재배치 추천,22803.0,프로모션 순비용이 재배치 비용보다 높습니다.,16.206492876109987,11.581920903954803,18,0,45.8,후순위,22803.0,194.0,469,False,Greedy 선택 후보보다 우선순위가 낮음,3.3,2650,198,1,디저트,300,194,99.0,23.0,300,262350.0,A,0.64225766471405,1,100.0,60.0,6.0,NORMAL,66.7,False,53.0,MEDIUM,유통기한 임박,2.8,12.7,0.0,SAFE,"재고 여유 — 현재고(198), 재주문점(13)",0.0,134.8,40.8,89330.0,44.8,OPTIMAL,"적정 발주 — EOQ(135개), 권장 발주 주기 41일",44.8,23.0,3.29,4.65,1.92,STABLE,60.3,0.0,WMA,0.0,36.1,10.0,3.6,10.0,7.5,5.0,POOR,낮은 매칭 · 핵심(A)상품,0.996,49.9,STABLE,11.8,LOW,76.6,HIGH,40.3,46.2,96.7,0.3,30.0,652317.0,100.0,0.385,0.385,88.5,False,20.8,277,28.7,279,100.0,0.999,4.9,78.3,50.0,DISPOSE,30.0,2,99.8,69.2,28.5,disposal_risk,46.5,모니터링,333,HEURISTIC 29% | ABC 14% | TURNOVER 14% | DISPOSAL_RISK 14% | SAFETY_STOCK 8% | EOQ 7% | DEMAND_FORECAST 7% | MATCH 5%,"['⏰ 유통기한 임박 (84%)', '❄️ 냉장·냉동 과잉 (78%)', '💸 배송비 상승 (91%)', '⚡ 복합 스트레스 (60%)']","{'재고위험': '25.1%', '판매가능성': '13.2%', '점포이동적합': '14.0%', '비용절감': '18.3%', '폐기회피이익': '13.2%', '실행가능성': '12.8%', '이력보정': '3.3%'}",True,True,False,True,False,True,60.0,32.7,54.8,46.9,72.0,79.9,56.4,55.4,0.0,63.5,검토,보류,⏸️,186,HIGH,신뢰도 높음 ●,#2e7d32,,,63.5,검토,보류,-1,-1,False,False,,50.0,22803.0,25869.0,22803.0,23.67,25.41,23.67,47.0,351.0,194.0,314.0,재고 이동,재고 이동,65.078,일치,65.078,44.244,31.608,26.404
아이스크림044,강남점,여의도2점,32.0,재배치 추천,12894.0,프로모션 순비용이 재배치 비용보다 높습니다.,27.523627330611312,0.14124293785310735,18,0,45.7,후순위,12894.0,32.0,470,False,Greedy 선택 후보보다 우선순위가 낮음,1.14,2390,178,0,디저트,250,177,34.0,8.0,250,81260.0,A,0.7413131806038247,1,100.0,157.1,2.29,DEAD,12.7,True,70.0,HIGH,유통기한 임박 | 소진일수 157일 초과,1.0,4.4,0.0,SAFE,"재고 여유 — 현재고(178), 재주문점(4)",0.0,83.5,73.2,49862.0,100.0,OVER,과잉 발주 위험 — 현재(177개) > EOQ(84개). 발주 주기 73일 권장,100.0,8.0,1.14,1.61,0.67,STABLE,155.8,0.0,WMA,0.0,40.9,10.0,8.4,10.0,7.5,5.0,FAIR,보통 매칭 · 폐기위험 높음 · 핵심(A)상품,1.003,50.1,STABLE,30.4,LOW,78.3,HIGH,42.1,8.2,88.3,0.3,30.0,86882.0,100.0,0.385,0.385,88.5,False,24.3,133,41.1,62,100.0,0.999,4.9,76.2,50.0,DISPOSE,30.0,1,100.0,69.1,24.9,disposal_risk,46.6,모니터링,332,HEURISTIC 29% | ABC 14% | TURNOVER 14% | DISPOSAL_RISK 14% | SAFETY_STOCK 8% | EOQ 7% | DEMAND_FORECAST 7% | MATCH 5%,"['⏰ 유통기한 임박 (84%)', '❄️ 냉장·냉동 과잉 (78%)', '💸 배송비 상승 (91%)', '⚡ 복합 스트레스 (60%)']","{'재고위험': '25.1%', '판매가능성': '13.2%', '점포이동적합': '14.0%', '비용절감': '18.3%', '폐기회피이익': '13.2%', '실행가능성': '12.8%', '이력보정': '3.3%'}",True,True,False,True,False,True,53.4,32.7,59.2,55.1,72.0,61.6,58.4,53.5,0.0,41.9,검토,할인 판매,🏷️,302,HIGH,신뢰도 높음 ●,#2e7d32,,,41.9,검토,할인 판매,0,-1,False,False,,50.0,12894.0,21027.0,12894.0,12.66,20.03,12.66,25.0,87.0,177.0,32.0,재고 이동,재고 이동,61.18,일치,61.18,50.748,34.453,31.061
요거트043,신림점,노원점,275.0,재배치 추천,27915.0,프로모션 순비용이 재배치 비용보다 높습니다.,10.36804385689404,17.30225988700565,18,0,45.7,후순위,27915.0,275.0,471,False,Greedy 선택 후보보다 우선순위가 낮음,0.81,1231,290,14,유제품,250,275,24.0,6.0,250,29544.0,C,0.9733301968712368,3,20.0,362.5,0.99,DEAD,0.0,True,38.0,LOW,소진일수 362일 초과 | 신선/냉장 고위험 카테고리,0.7,3.1,0.0,SAFE,"재고 여유 — 현재고(290), 재주문점(3)",0.0,82.8,102.2,35690.0,100.0,OVER,과잉 발주 위험 — 현재(289개) > EOQ(83개). 발주 주기 102일 권장,100.0,5.9,0.84,1.18,0.51,STABLE,344.1,0.0,WMA,0.0,25.5,10.0,0.0,3.0,7.5,5.0,POOR,낮은 매칭,1.058,51.5,STABLE,35.0,LOW,43.3,MEDIUM,24.1,35.1,98.9,0.3,30.0,447065.0,100.0,0.385,0.385,88.5,True,18.1,383,26.3,365,100.0,0.999,4.9,78.8,50.0,DISPOSE,30.0,2,99.8,69.1,61.7,disposal_risk,18.5,후순위,500,HEURISTIC 29% | ABC 14% | TURNOVER 14% | DISPOSAL_RISK 14% | SAFETY_STOCK 8% | EOQ 7% | DEMAND_FORECAST 7% | MATCH 5%,"['⏰ 유통기한 임박 (84%)', '❄️ 냉장·냉동 과잉 (78%)', '💸 배송비 상승 (91%)', '⚡ 복합 스트레스 (60%)']","{'재고위험': '25.1%', '판매가능성': '13.2%', '점포이동적합': '14.0%', '비용절감': '18.3%', '폐기회피이익': '13.2%', '실행가능성': '12.8%', '이력보정': '3.3%'}",True,True,False,True,False,True,23.6,33.2,49.6,55.1,72.0,77.6,54.9,46.8,0.0,6.9,검토,보류,⏸️,490,HIGH,신뢰도 높음 ●,#2e7d32,,,6.9,검토,보류,-1,-1,False,False,,50.0,27915.0,35715.0,27915.0,29.35,36.35,29.35,59.0,580.0,275.0,401.0,재고 이동,재고 이동,60.683,일치,60.683,52.519,35.177,16.89
아이스크림044,잠실2점,여의도2점,32.0,프로모션 추천,14699.0,프로모션 순비용이 재배치 비용보다 낮습니다.,25.46212488935842,0.14124293785310735,12,8,45.6,후순위,14699.0,32.0,472,False,Greedy 선택 후보보다 우선순위가 낮음,3.33,2390,340,0,디저트,250,336,100.0,23.0,250,239000.0,A,0.7413131806038247,1,100.0,102.0,3.53,DEAD,43.3,True,70.0,HIGH,유통기한 임박 | 소진일수 102일 초과,2.9,12.9,0.0,SAFE,"재고 여유 — 현재고(340), 재주문점(13)",0.0,142.6,42.8,85219.0,100.0,OVER,과잉 발주 위험 — 현재(337개) > EOQ(143개). 발주 주기 43일 권장,100.0,23.1,3.3,4.67,1.93,STABLE,103.0,0.0,WMA,0.0,40.9,10.0,8.4,10.0,7.5,5.0,FAIR,보통 매칭 · 폐기위험 높음 · 핵심(A)상품,0.987,49.7,STABLE,20.2,LOW,78.3,HIGH,42.1,8.2,88.3,0.3,30.0,85077.0,100.0,0.385,0.385,88.5,False,24.3,133,38.5,121,100.0,0.999,4.9,76.2,50.0,DISPOSE,30.0,2,99.8,69.1,28.4,disposal_risk,51.6,모니터링,247,HEURISTIC 29% | ABC 14% | TURNOVER 14% | DISPOSAL_RISK 14% | SAFETY_STOCK 8% | EOQ 7% | DEMAND_FORECAST 7% | MATCH 5%,"['⏰ 유통기한 임박 (84%)', '❄️ 냉장·냉동 과잉 (78%)', '💸 배송비 상승 (91%)', '⚡ 복합 스트레스 (60%)']","{'재고위험': '25.1%', '판매가능성': '13.2%', '점포이동적합': '14.0%', '비용절감': '18.3%', '폐기회피이익': '13.2%', '실행가능성': '12.8%', '이력보정': '3.3%'}",True,True,False,True,False,True,61.5,32.6,58.7,55.1,72.0,61.6,58.3,55.5,0.0,64.6,검토,할인 판매,🏷️,180,HIGH,신뢰도 높음 ●,#2e7d32,,,64.6,검토,할인 판매,-1,-1,False,False,,50.0,21534.0,24087.0,21534.0,22.26,23.43,22.26,45.0,87.0,336.0,32.0,할인,재고 이동,61.109,다름,61.109,49.591,35.591,32.834
냉동피자020,강남2점,홍대점,80.0,재배치 추천,15882.0,프로모션 순비용이 재배치 비용보다 높습니다.,24.11101276304143,3.531073446327684,18,0,45.6,후순위,15882.0,80.0,473,False,Greedy 선택 후보보다 우선순위가 낮음,1.11,1572,112,21,냉동식품,400,80,33.0,8.0,400,51876.0,B,0.8194229269640343,2,60.0,101.8,3.54,DEAD,43.4,True,42.8,MEDIUM,소진일수 102일 초과 | 신선/냉장 고위험 카테고리,1.0,4.3,0.0,SAFE,"재고 여유 — 현재고(112), 재주문점(4)",0.0,92.7,83.5,43711.0,19.7,OPTIMAL,"적정 발주 — EOQ(93개), 권장 발주 주기 84일",19.7,7.9,1.13,1.59,0.67,STABLE,99.2,0.0,WMA,0.0,32.1,10.0,3.6,6.0,7.5,5.0,POOR,낮은 매칭,1.03,50.7,STABLE,19.6,LOW,43.3,MEDIUM,34.4,50.8,83.4,0.3,30.0,167030.0,100.0,0.385,0.385,88.5,True,19.0,348,25.7,390,100.0,0.999,4.9,74.8,50.0,DISPOSE,30.0,2,99.8,69.1,53.4,disposal_risk,30.0,후순위,479,HEURISTIC 29% | ABC 14% | TURNOVER 14% | DISPOSAL_RISK 14% | SAFETY_STOCK 8% | EOQ 7% | DEMAND_FORECAST 7% | MATCH 5%,"['⏰ 유통기한 임박 (84%)', '❄️ 냉장·냉동 과잉 (78%)', '💸 배송비 상승 (91%)', '⚡ 복합 스트레스 (60%)']","{'재고위험': '25.1%', '판매가능성': '13.2%', '점포이동적합': '14.0%', '비용절감': '18.3%', '폐기회피이익': '13.2%', '실행가능성': '12.8%', '이력보정': '3.3%'}",True,True,False,True,False,True,43.2,32.9,52.1,43.0,72.0,72.5,55.4,49.2,0.0,10.8,검토,보류,⏸️,469,HIGH,신뢰도 높음 ●,#2e7d32,,,10.8,검토,보류,-1,0,False,False,,50.0,15882.0,20865.0,15882.0,15.98,19.85,15.98,32.0,236.0,80.0,120.0,재고 이동,재고 이동,51.244,일치,51.244,41.297,30.164,29.626
커피076,명동점,노원점,82.0,재배치 추천,16071.0,프로모션 순비용이 재배치 비용보다 높습니다.,23.895154612683097,3.672316384180791,18,0,45.6,후순위,16071.0,82.0,474,False,Greedy 선택 후보보다 우선순위가 낮음,5.7,2453,340,6,음료,400,293,171.0,40.0,400,419463.0,A,0.42114451345163617,1,100.0,59.6,6.04,NORMAL,66.9,False,44.8,MEDIUM,유통기한 임박,4.9,22.0,0.0,SAFE,"재고 여유 — 현재고(340), 재주문점(22)",0.0,217.1,38.1,95845.0,54.4,OVER,과잉 발주 위험 — 현재(335개) > EOQ(217개). 발주 주기 38일 권장,54.4,40.0,5.71,8.07,3.36,STABLE,59.5,0.1,WMA,0.1,36.1,10.0,3.6,10.0,7.5,5.0,POOR,낮은 매칭 · 핵심(A)상품,1.003,50.1,STABLE,11.6,LOW,59.1,MEDIUM,37.9,35.1,98.9,0.3,30.0,258104.0,100.0,0.385,0.385,88.5,False,19.6,331,25.3,399,100.0,0.999,4.9,78.8,50.0,DISPOSE,30.0,2,99.8,69.1,29.0,turnover,45.3,모니터링,351,HEURISTIC 29% | ABC 14% | TURNOVER 14% | DISPOSAL_RISK 14% | SAFETY_STOCK 8% | EOQ 7% | DEMAND_FORECAST 7% | MATCH 5%,"['⏰ 유통기한 임박 (84%)', '❄️ 냉장·냉동 과잉 (78%)', '💸 배송비 상승 (91%)', '⚡ 복합 스트레스 (60%)']","{'재고위험': '25.1%', '판매가능성': '13.2%', '점포이동적합': '14.0%', '비용절감': '18.3%', '폐기회피이익': '13.2%', '실행가능성': '12.8%', '이력보정': '3.3%'}",True,True,False,True,False,True,56.4,32.8,54.2,48.2,72.0,77.6,55.7,54.4,0.0,51.2,검토,보류,⏸️,252,HIGH,신뢰도 높음 ●,#2e7d32,,,51.2,검토,보류,-1,-1,False,False,,50.0,16071.0,29748.0,16071.0,16.19,29.72,16.19,32.0,442.0,293.0,82.0,재고 이동,재고 이동,61.681,일치,61.681,41.136,29.148,30.69
치즈001,홍대2점,노원점,163.0,재배치 추천,21084.0,프로모션 순비용이 재배치 비용보다 높습니다.,18.169774148416757,9.392655367231638,18,0,45.6,후순위,21084.0,163.0,475,False,Greedy 선택 후보보다 우선순위가 낮음,2.99,1331,175,3,유제품,300,163,90.0,21.0,300,119790.0,C,0.9970954629585115,3,20.0,58.3,6.17,NORMAL,67.6,False,60.2,HIGH,유통기한 임박 | 신선/냉장 고위험 카테고리,2.6,11.6,0.0,SAFE,"재고 여유 — 현재고(175), 재주문점(12)",0.0,153.1,51.2,71303.0,12.6,OPTIMAL,"적정 발주 — EOQ(153개), 권장 발주 주기 51일",12.6,21.0,3.0,4.23,1.77,STABLE,58.3,0.2,WMA,0.2,33.9,10.0,8.41,3.0,7.5,5.0,POOR,낮은 매칭 · 폐기위험 높음,1.003,50.1,STABLE,11.4,LOW,69.6,MEDIUM,24.1,35.1,98.9,0.3,30.0,288160.0,100.0,0.385,0.385,88.5,True,22.5,197,31.0,236,100.0,0.999,4.9,78.8,50.0,DISPOSE,30.0,1,100.0,69.1,45.7,disposal_risk,30.9,후순위,475,HEURISTIC 29% | ABC 14% | TURNOVER 14% | DISPOSAL_RISK 14% | SAFETY_STOCK 8% | EOQ 7% | DEMAND_FORECAST 7% | MATCH 5%,"['⏰ 유통기한 임박 (84%)', '❄️ 냉장·냉동 과잉 (78%)', '💸 배송비 상승 (91%)', '⚡ 복합 스트레스 (60%)']","{'재고위험': '25.1%', '판매가능성': '13.2%', '점포이동적합': '14.0%', '비용절감': '18.3%', '폐기회피이익': '13.2%', '실행가능성': '12.8%', '이력보정': '3.3%'}",True,True,False,True,False,True,51.5,32.8,54.3,42.0,72.0,77.6,57.4,52.0,0.0,27.9,검토,할인 판매,🏷️,377,HIGH,신뢰도 높음 ●,#2e7d32,,,27.9,검토,할인 판매,-1,-1,False,False,,50.0,21084.0,38847.0,21084.0,21.76,39.83,21.76,44.0,847.0,163.0,777.0,재고 이동,재고 이동,59.949,일치,59.949,47.214,33.951,22.207
아이스라떼077,용산점,잠실2점,91.0,재배치 추천,16728.0,프로모션 순비용이 재배치 비용보다 높습니다.,23.144790566199354,4.307909604519774,18,0,45.5,후순위,16728.0,91.0,476,False,Greedy 선택 후보보다 우선순위가 낮음,4.22,1060,238,10,유제품,250,179,127.0,30.0,250,134620.0,C,0.9791840344790028,3,20.0,56.2,6.4,NORMAL,68.8,False,34.8,LOW,신선/냉장 고위험 카테고리,3.6,16.3,0.0,SAFE,"재고 여유 — 현재고(238), 재주문점(16)",0.0,203.8,48.3,75594.0,15.0,OPTIMAL,"적정 발주 — EOQ(204개), 권장 발주 주기 48일",15.0,29.8,4.26,6.0,2.52,STABLE,55.9,0.5,WMA,0.5,25.5,10.0,0.02,3.0,7.5,5.0,POOR,낮은 매칭,1.016,50.4,STABLE,11.0,LOW,45.1,MEDIUM,28.3,30.0,87.4,0.3,30.0,121774.0,100.0,0.385,0.385,88.5,True,19.0,348,19.1,485,100.0,0.999,4.9,76.0,50.0,DISPOSE,30.0,2,99.8,69.1,50.8,turnover,23.3,후순위,498,HEURISTIC 29% | ABC 14% | TURNOVER 14% | DISPOSAL_RISK 14% | SAFETY_STOCK 8% | EOQ 7% | DEMAND_FORECAST 7% | MATCH 5%,"['⏰ 유통기한 임박 (84%)', '❄️ 냉장·냉동 과잉 (78%)', '💸 배송비 상승 (91%)', '⚡ 복합 스트레스 (60%)']","{'재고위험': '25.1%', '판매가능성': '13.2%', '점포이동적합': '14.0%', '비용절감': '18.3%', '폐기회피이익': '13.2%', '실행가능성': '12.8%', '이력보정': '3.3%'}",True,True,False,True,False,True,40.4,33.1,47.9,42.3,72.0,68.3,55.4,47.2,0.0,7.2,검토,보류,⏸️,488,HIGH,신뢰도 높음 ●,#2e7d32,,,7.2,검토,보류,-1,-1,False,False,,50.0,16728.0,19632.0,16728.0,16.92,18.48,16.92,34.0,223.0,179.0,91.0,재고 이동,재고 이동,49.296,일치,49.296,40.16,29.622,28.062
냉동치킨030,잠실2점,상암점,238.0,재배치 추천,25782.0,프로모션 순비용이 재배치 비용보다 높습니다.,12.804157268080976,14.689265536723164,18,0,45.5,후순위,25782.0,238.0,477,False,Greedy 선택 후보보다 우선순위가 낮음,4.82,2145,291,8,냉동식품,300,238,145.0,34.0,300,311025.0,A,0.7549271720942319,1,100.0,60.2,5.98,SLOW,66.6,True,41.7,MEDIUM,신선/냉장 고위험 카테고리,4.1,18.6,0.0,SAFE,"재고 여유 — 현재고(291), 재주문점(19)",0.0,165.3,34.3,106401.0,73.6,OVER,과잉 발주 위험 — 현재(287개) > EOQ(165개). 발주 주기 34일 권장,73.6,33.9,4.84,6.83,2.85,STABLE,60.1,0.0,WMA,0.0,36.1,10.0,3.6,10.0,7.5,5.0,POOR,낮은 매칭 · 핵심(A)상품,1.008,50.2,STABLE,11.7,LOW,52.1,MEDIUM,30.2,35.6,64.6,0.3,30.0,658230.0,100.0,0.385,0.385,88.5,True,19.0,348,24.1,433,100.0,0.999,4.9,67.5,50.0,DISPOSE,30.0,2,99.8,69.1,29.1,turnover,45.7,모니터링,345,HEURISTIC 29% | ABC 14% | TURNOVER 14% | DISPOSAL_RISK 14% | SAFETY_STOCK 8% | EOQ 7% | DEMAND_FORECAST 7% | MATCH 5%,"['⏰ 유통기한 임박 (84%)', '❄️ 냉장·냉동 과잉 (78%)', '💸 배송비 상승 (91%)', '⚡ 복합 스트레스 (60%)']","{'재고위험': '25.1%', '판매가능성': '13.2%', '점포이동적합': '14.0%', '비용절감': '18.3%', '폐기회피이익': '13.2%', '실행가능성': '12.8%', '이력보정': '3.3%'}",True,True,False,True,False,True,54.9,32.8,52.8,51.1,72.0,54.9,55.4,51.4,0.0,21.8,검토,보류,⏸️,410,HIGH,신뢰도 높음 ●,#2e7d32,,,21.8,검토,보류,-1,-1,False,False,,50.0,25782.0,27543.0,25782.0,26.98,27.27,26.98,54.0,431.0,238.0,257.0,재고 이동,재고 이동,65.447,일치,65.447,45.057,32.303,24.747
냉동치킨030,잠실2점,구로점,238.0,재배치 추천,25890.0,프로모션 순비용이 재배치 비용보다 높습니다.,12.680809753590498,14.689265536723164,18,0,45.4,후순위,25890.0,238.0,478,False,Greedy 선택 후보보다 우선순위가 낮음,4.82,2145,291,8,냉동식품,300,238,145.0,34.0,300,311025.0,A,0.7549271720942319,1,100.0,60.2,5.98,SLOW,66.6,True,41.7,MEDIUM,신선/냉장 고위험 카테고리,4.1,18.6,0.0,SAFE,"재고 여유 — 현재고(291), 재주문점(19)",0.0,165.3,34.3,106401.0,73.6,OVER,과잉 발주 위험 — 현재(287개) > EOQ(165개). 발주 주기 34일 권장,73.6,33.9,4.84,6.83,2.85,STABLE,60.1,0.0,WMA,0.0,36.1,10.0,3.6,10.0,7.5,5.0,POOR,낮은 매칭 · 핵심(A)상품,1.008,50.2,STABLE,11.7,LOW,52.1,MEDIUM,22.3,48.2,86.4,0.3,30.0,658122.0,100.0,0.385,0.385,88.5,True,19.0,348,24.1,433,100.0,0.999,4.9,75.7,50.0,DISPOSE,30.0,2,99.8,69.1,29.1,turnover,45.7,모니터링,343,HEURISTIC 29% | ABC 14% | TURNOVER 14% | DISPOSAL_RISK 14% | SAFETY_STOCK 8% | EOQ 7% | DEMAND_FORECAST 7% | MATCH 5%,"['⏰ 유통기한 임박 (84%)', '❄️ 냉장·냉동 과잉 (78%)', '💸 배송비 상승 (91%)', '⚡ 복합 스트레스 (60%)']","{'재고위험': '25.1%', '판매가능성': '13.2%', '점포이동적합': '14.0%', '비용절감': '18.3%', '폐기회피이익': '13.2%', '실행가능성': '12.8%', '이력보정': '3.3%'}",True,True,False,True,False,True,54.9,32.8,53.6,51.0,72.0,73.7,55.4,53.9,0.0,46.0,검토,보류,⏸️,280,HIGH,신뢰도 높음 ●,#2e7d32,,,46.0,검토,보류,-1,-1,False,False,,50.0,25890.0,27633.0,25890.0,27.1,27.37,27.1,54.0,431.0,238.0,410.0,재고 이동,재고 이동,67.581,일치,67.581,46.236,31.843,22.484
케이크079,동대문점,마포점,36.0,재배치 추천,13515.0,프로모션 순비용이 재배치 비용보다 높습니다.,26.81437912229107,0.423728813559322,18,0,45.2,후순위,13515.0,36.0,479,False,Greedy 선택 후보보다 우선순위가 낮음,8.47,3402,178,1,디저트,500,167,254.0,59.0,500,864108.0,A,0.1612979350343813,1,100.0,21.0,17.12,FAST,88.3,False,38.0,LOW,유통기한 임박,7.3,32.7,0.0,SAFE,"재고 여유 — 현재고(178), 재주문점(33)",0.0,190.7,22.5,162153.0,8.4,OPTIMAL,"적정 발주 — EOQ(191개), 권장 발주 주기 22일",8.4,59.1,8.44,11.94,4.95,STABLE,21.1,9.2,WMA,9.2,33.0,10.0,0.46,10.0,7.5,5.0,POOR,낮은 매칭 · 핵심(A)상품,0.995,49.9,STABLE,4.2,LOW,76.6,HIGH,38.7,23.3,78.8,0.3,30.0,151451.0,100.0,0.385,0.385,88.5,False,84.1,1,21.0,476,100.0,0.999,4.9,73.4,50.0,DISPOSE,30.0,1,100.0,69.0,25.2,turnover,49.8,모니터링,282,HEURISTIC 29% | ABC 14% | TURNOVER 14% | DISPOSAL_RISK 14% | SAFETY_STOCK 8% | EOQ 7% | DEMAND_FORECAST 7% | MATCH 5%,"['⏰ 유통기한 임박 (84%)', '❄️ 냉장·냉동 과잉 (78%)', '💸 배송비 상승 (91%)', '⚡ 복합 스트레스 (60%)']","{'재고위험': '25.1%', '판매가능성': '13.2%', '점포이동적합': '14.0%', '비용절감': '18.3%', '폐기회피이익': '13.2%', '실행가능성': '12.8%', '이력보정': '3.3%'}",True,True,False,True,False,True,59.0,37.3,51.4,41.1,72.0,60.3,91.3,51.7,0.0,23.8,검토,보류,⏸️,399,HIGH,신뢰도 높음 ●,#2e7d32,,,23.8,검토,보류,-1,-1,False,False,,50.0,13515.0,30702.0,13515.0,13.35,30.78,13.35,27.0,115.0,167.0,36.0,재고 이동,재고 이동,57.848,일치,57.848,35.995,26.364,32.722
