product_name,source_store,target_store,state_source_stock,state_target_stock,state_source_sales_30d,state_target_sales_30d,state_inbound_days,state_unit_cost,state_distance_km,state_transfer_cost,state_promotion_net_cost,suggested_qty,estimated_cost,final_recommendation,heuristic_score,heuristic_grade,greedy_rank,is_greedy_selected,action,reward_disposal_saving,reward_holding_saving,reward_sales_opportunity,reward_balance_effect,reward_transport_penalty,reward_promotion_penalty,reward_time_penalty,reward,scenario_id,scenario_name,created_at,uploaded_excel_name
유어스 방울토마토,여의도2점,잠원점,490.0,510.0,180.0,420.0,0.0,3530.0,10.93,11337.0,189797.0,280.0,11337.0,재배치 추천,76.0,우선 추천,40,False,transfer,148260.0,5471.5,0.0,0.754,1.134,18.98,0.0,153712.141,c0910510,default,2026-05-25 05:07:53,
혜자로운 집밥 함박스테이크,잠실2점,청량리점,550.0,430.0,180.0,420.0,0.0,2820.0,11.4,11760.0,151489.0,280.0,11760.0,재배치 추천,75.8,우선 추천,41,False,transfer,118440.0,5217.0,0.0,1.016,1.176,15.149,0.0,123641.691,c0910510,default,2026-05-25 05:07:53,
풀무원 얇은피만두,신촌3점,홍대4점,540.0,480.0,270.0,390.0,0.0,3520.0,2.8,4020.0,161333.0,234.0,4020.0,재배치 추천,75.7,우선 추천,42,False,transfer,123552.0,4752.0,0.0,0.385,0.402,16.133,0.0,128287.849,c0910510,default,2026-05-25 05:07:53,
혜자로운 집밥 함박스테이크,잠실2점,구리3점,550.0,470.0,180.0,420.0,0.0,2820.0,11.69,12021.0,151489.0,280.0,12021.0,재배치 추천,75.7,우선 추천,43,False,transfer,118440.0,5217.0,0.0,0.968,1.202,15.149,0.0,123641.617,c0910510,default,2026-05-25 05:07:53,
혜자로운 집밥 함박스테이크,상암점,구로점,510.0,530.0,180.0,420.0,0.0,2820.0,12.0,12300.0,151005.0,280.0,12300.0,재배치 추천,75.5,우선 추천,44,False,transfer,118440.0,4653.0,0.0,0.786,1.23,15.101,0.0,123077.455,c0910510,default,2026-05-25 05:07:53,
유어스 방울토마토,건대점,용산점,530.0,450.0,180.0,420.0,0.0,3530.0,12.95,13155.0,191733.0,280.0,13155.0,재배치 추천,75.1,우선 추천,45,False,transfer,148260.0,6177.5,0.0,0.937,1.315,19.173,0.0,154417.948,c0910510,default,2026-05-25 05:07:53,
롯데 카스타드,잠원점,왕십리점,465.0,445.0,165.0,405.0,0.0,1650.0,8.41,9069.0,80196.0,256.0,9069.0,재배치 추천,75.0,우선 추천,46,False,transfer,63360.0,2475.0,0.0,0.86,0.907,8.02,0.0,65826.933,c0910510,default,2026-05-25 05:07:53,
서울우유 딸기우유,혜화점,여의도5점,535.0,490.0,135.0,420.0,0.0,970.0,13.55,13695.0,52154.0,280.0,13695.0,재배치 추천,74.8,우선 추천,47,False,transfer,40740.0,1940.0,0.0,1.398,1.369,5.215,0.0,42674.813,c0910510,default,2026-05-25 05:07:53,
유어스 햄치즈샌드위치,상암점,청량리점,515.0,435.0,195.0,435.0,0.0,2920.0,18.27,17943.0,172864.0,304.0,17943.0,재배치 추천,74.7,우선 추천,48,False,transfer,133152.0,4672.0,0.0,0.821,1.794,17.286,0.0,137805.74,c0910510,default,2026-05-25 05:07:53,
브레디크 골든슈크림빵,여의도7점,건대6점,550.0,555.0,180.0,435.0,0.0,1620.0,18.53,18177.0,90726.0,304.0,18177.0,재배치 추천,74.6,우선 추천,49,False,transfer,73872.0,2997.0,0.0,0.89,1.818,9.073,0.0,76859.0,c0910510,default,2026-05-25 05:07:53,
브레디크 초코크림빵,홍대점,신촌7점,392.0,397.0,114.0,309.0,0.0,2070.0,2.2,3480.0,86053.0,216.0,3480.0,재배치 추천,74.3,우선 추천,50,False,transfer,67068.0,2877.3,0.0,1.077,0.348,8.605,0.0,69937.424,c0910510,default,2026-05-25 05:07:53,
혜자로운 집밥 함박스테이크,홍대6점,청량리점,550.0,430.0,120.0,420.0,0.0,2820.0,14.66,14694.0,152658.0,280.0,14694.0,재배치 추천,74.2,우선 추천,51,False,transfer,118440.0,6063.0,0.0,1.78,1.469,15.266,0.0,124488.045,c0910510,default,2026-05-25 05:07:53,
유어스 햄치즈샌드위치,신림점,청량리점,495.0,435.0,195.0,435.0,0.0,2920.0,19.28,18852.0,172601.0,304.0,18852.0,재배치 추천,74.2,우선 추천,52,False,transfer,133152.0,4380.0,0.0,0.769,1.885,17.26,0.0,137513.624,c0910510,default,2026-05-25 05:07:53,
서울우유 딸기우유,혜화점,건대5점,535.0,465.0,135.0,405.0,0.0,970.0,10.21,10689.0,47684.0,256.0,10689.0,재배치 추천,74.1,우선 추천,53,False,transfer,37248.0,1940.0,0.0,1.407,1.069,4.768,0.0,39183.57,c0910510,default,2026-05-25 05:07:53,
유어스 불고기피자,목동점,홍대2점,545.0,525.0,105.0,345.0,0.0,2260.0,8.37,9033.0,103835.0,242.0,9033.0,재배치 추천,73.7,우선 추천,54,False,transfer,82038.0,4972.0,0.0,1.834,0.903,10.383,0.0,87000.548,c0910510,default,2026-05-25 05:07:53,
광동 옥수수수염차,용산점,혜화점,545.0,445.0,225.0,345.0,0.0,1360.0,8.71,9339.0,62227.0,242.0,9339.0,재배치 추천,73.6,우선 추천,55,False,transfer,49368.0,2176.0,0.0,0.566,0.934,6.223,0.0,51537.41,c0910510,default,2026-05-25 05:07:53,
풀무원 얇은피만두,여의도3점,홍대4점,535.0,480.0,375.0,390.0,0.0,3520.0,7.32,8088.0,161039.0,234.0,8088.0,재배치 추천,73.5,우선 추천,56,False,transfer,88133.76,2816.0,0.0,0.098,0.809,16.104,0.0,90932.945,c0910510,default,2026-05-25 05:07:53,
광동 옥수수수염차,용산점,문래점,545.0,545.0,225.0,345.0,0.0,1360.0,8.93,9537.0,62227.0,242.0,9537.0,재배치 추천,73.5,우선 추천,57,False,transfer,49368.0,2176.0,0.0,0.421,0.954,6.223,0.0,51537.245,c0910510,default,2026-05-25 05:07:53,
브레디크 골든슈크림빵,판교4점,건대6점,545.0,555.0,285.0,435.0,0.0,1620.0,20.81,20229.0,90344.0,304.0,20229.0,재배치 추천,73.5,우선 추천,58,False,transfer,70632.0,2106.0,0.0,0.318,2.023,9.034,0.0,72727.261,c0910510,default,2026-05-25 05:07:53,
칠성사이다 제로,용산점,신촌2점,520.0,520.0,90.0,330.0,0.0,1250.0,5.45,6405.0,52466.0,220.0,6405.0,재배치 추천,73.1,우선 추천,59,False,transfer,41250.0,2687.5,0.0,2.101,0.64,5.247,0.0,43933.714,c0910510,default,2026-05-25 05:07:53,
덴마크 드링킹요구르트,압구정점,건대점,555.0,435.0,135.0,375.0,0.0,1280.0,4.96,5964.0,48785.0,212.0,5964.0,재배치 추천,72.6,우선 추천,60,False,transfer,40704.0,2688.0,0.0,1.476,0.596,4.878,0.0,43388.001,c0910510,default,2026-05-25 05:07:53,
심플리쿡 반숙란,신촌2점,상암점,500.0,540.0,210.0,330.0,0.0,1320.0,6.55,7395.0,55989.0,220.0,7395.0,재배치 추천,72.6,우선 추천,61,False,transfer,43560.0,1914.0,0.0,0.372,0.74,5.599,0.0,45468.034,c0910510,default,2026-05-25 05:07:53,
광동 옥수수수염차,방배점,여의도점,525.0,485.0,105.0,345.0,0.0,1360.0,10.88,11292.0,59439.0,242.0,11292.0,재배치 추천,72.5,우선 추천,62,False,transfer,49368.0,2856.0,0.0,1.797,1.129,5.944,0.0,52218.724,c0910510,default,2026-05-25 05:07:53,
혜자로운 집밥 함박스테이크,상암점,청량리점,510.0,430.0,180.0,420.0,0.0,2820.0,18.27,17943.0,151005.0,280.0,17943.0,재배치 추천,72.4,우선 추천,63,False,transfer,118440.0,4653.0,0.0,0.905,1.794,15.101,0.0,123077.01,c0910510,default,2026-05-25 05:07:53,
유어스 햄치즈샌드위치,잠실2점,성수점,555.0,395.0,195.0,435.0,0.0,2920.0,6.82,7638.0,124338.0,218.0,7638.0,재배치 추천,72.2,우선 추천,64,False,transfer,95484.0,5256.0,11680.0,0.969,0.764,12.434,0.0,112407.771,c0910510,default,2026-05-25 05:07:53,
유어스 제주녹차,잠원점,문래점,485.0,425.0,285.0,405.0,0.0,1170.0,14.25,14325.0,57905.0,256.0,14325.0,재배치 추천,72.2,우선 추천,65,False,transfer,38228.211,1170.0,0.0,0.326,1.433,5.79,0.0,39391.314,c0910510,default,2026-05-25 05:07:53,
풀무원 얇은피만두,신촌3점,잠실6점,540.0,550.0,270.0,420.0,0.0,3520.0,18.87,18483.0,193048.0,280.0,18483.0,재배치 추천,72.2,우선 추천,66,False,transfer,147840.0,4752.0,0.0,0.345,1.848,19.305,0.0,152571.192,c0910510,default,2026-05-25 05:07:53,
브레디크 초코크림빵,여의도5점,신촌7점,387.0,397.0,159.0,309.0,0.0,2070.0,6.77,7593.0,86122.0,216.0,7593.0,재배치 추천,72.1,우선 추천,67,False,transfer,67068.0,2359.8,0.0,0.575,0.759,8.612,0.0,69419.003,c0910510,default,2026-05-25 05:07:53,
심플리쿡 반숙란,여의도2점,상암점,540.0,540.0,90.0,330.0,0.0,1320.0,8.03,8727.0,55165.0,220.0,8727.0,재배치 추천,71.8,우선 추천,68,False,transfer,43560.0,2970.0,0.0,2.182,0.873,5.516,0.0,46525.793,c0910510,default,2026-05-25 05:07:53,
칠성사이다 제로,문래점,신촌2점,520.0,520.0,210.0,330.0,0.0,1250.0,8.13,8817.0,48917.0,220.0,8817.0,재배치 추천,71.8,우선 추천,69,False,transfer,41250.0,1937.5,0.0,0.45,0.882,4.892,0.0,43182.177,c0910510,default,2026-05-25 05:07:53,
칠성사이다 제로,용산점,압구정점,520.0,460.0,90.0,330.0,0.0,1250.0,8.14,8826.0,52466.0,220.0,8826.0,재배치 추천,71.8,우선 추천,70,False,transfer,41250.0,2687.5,0.0,2.192,0.883,5.247,0.0,43933.563,c0910510,default,2026-05-25 05:07:53,
상하목장 유기농요구르트,명동점,마포점,520.0,520.0,150.0,390.0,0.0,2170.0,10.85,11265.0,96670.0,234.0,11265.0,재배치 추천,71.8,우선 추천,71,False,transfer,76167.0,4014.5,0.0,1.067,1.127,9.667,0.0,80171.773,c0910510,default,2026-05-25 05:07:53,
브레디크 골든슈크림빵,판교4점,이태원점,545.0,515.0,285.0,435.0,0.0,1620.0,24.32,23388.0,90344.0,304.0,23388.0,재배치 추천,71.7,우선 추천,72,False,transfer,70632.0,2106.0,0.0,0.364,2.339,9.034,0.0,72726.991,c0910510,default,2026-05-25 05:07:53,
심플리쿡 반숙란,이태원점,사당점,520.0,440.0,90.0,330.0,0.0,1320.0,8.51,9159.0,54975.0,220.0,9159.0,재배치 추천,71.6,우선 추천,73,False,transfer,43560.0,2838.0,0.0,2.222,0.916,5.497,0.0,46393.809,c0910510,default,2026-05-25 05:07:53,
덴마크 드링킹요구르트,압구정점,명동점,555.0,495.0,135.0,375.0,0.0,1280.0,7.14,7926.0,48785.0,212.0,7926.0,재배치 추천,71.5,우선 추천,74,False,transfer,40704.0,2688.0,0.0,1.396,0.793,4.878,0.0,43387.724,c0910510,default,2026-05-25 05:07:53,
풀무원 얇은피만두,신촌3점,왕십리점,540.0,440.0,270.0,390.0,0.0,3520.0,11.43,11787.0,161333.0,234.0,11787.0,재배치 추천,71.5,우선 추천,75,False,transfer,123552.0,4752.0,0.0,0.436,1.179,16.133,0.0,128287.124,c0910510,default,2026-05-25 05:07:53,
롯데 카스타드,노원점,왕십리점,505.0,445.0,285.0,405.0,0.0,1650.0,15.5,15450.0,77834.0,256.0,15450.0,재배치 추천,71.5,우선 추천,76,False,transfer,56134.737,1815.0,0.0,0.337,1.545,7.783,0.0,57940.745,c0910510,default,2026-05-25 05:07:53,
상하목장 유기농요구르트,명동점,상암점,520.0,420.0,150.0,390.0,0.0,2170.0,11.57,11913.0,96670.0,234.0,11913.0,재배치 추천,71.4,우선 추천,77,False,transfer,76167.0,4014.5,0.0,1.195,1.191,9.667,0.0,80171.837,c0910510,default,2026-05-25 05:07:53,
서울우유 딸기우유,신촌5점,건대5점,555.0,465.0,195.0,405.0,0.0,970.0,16.45,16305.0,45509.0,256.0,16305.0,재배치 추천,71.1,우선 추천,78,False,transfer,37248.0,1746.0,0.0,0.849,1.631,4.551,0.0,38988.668,c0910510,default,2026-05-25 05:07:53,
심플리쿡 훈제란,여의도점,홍대점,510.0,430.0,120.0,360.0,0.0,1950.0,4.52,5568.0,71935.0,192.0,5568.0,재배치 추천,70.9,우선 추천,79,False,transfer,56160.0,3802.5,0.0,1.528,0.557,7.194,0.0,59956.277,c0910510,default,2026-05-25 05:07:53,
풀무원 얇은피만두,여의도3점,잠실6점,535.0,550.0,375.0,420.0,0.0,3520.0,21.34,20706.0,192696.0,280.0,20706.0,재배치 추천,70.9,우선 추천,80,False,transfer,105459.2,2816.0,0.0,0.059,2.071,19.27,0.0,108253.918,c0910510,default,2026-05-25 05:07:53,
덴마크 드링킹요구르트,동대문점,건대점,535.0,435.0,255.0,375.0,0.0,1280.0,8.61,9249.0,49762.0,212.0,9249.0,재배치 추천,70.8,우선 추천,81,False,transfer,40704.0,1792.0,0.0,0.469,0.925,4.976,0.0,42490.568,c0910510,default,2026-05-25 05:07:53,
광동 옥수수수염차,방배점,문래점,525.0,545.0,105.0,345.0,0.0,1360.0,14.3,14370.0,59439.0,242.0,14370.0,재배치 추천,70.8,우선 추천,82,False,transfer,49368.0,2856.0,0.0,1.71,1.437,5.944,0.0,52218.329,c0910510,default,2026-05-25 05:07:53,
덴마크 드링킹요구르트,성수점,명동점,535.0,495.0,135.0,375.0,0.0,1280.0,8.87,9483.0,48602.0,212.0,9483.0,재배치 추천,70.7,우선 추천,83,False,transfer,40704.0,2560.0,0.0,1.321,0.948,4.86,0.0,43259.513,c0910510,default,2026-05-25 05:07:53,
칠성사이다 제로,신림점,신촌2점,540.0,520.0,90.0,330.0,0.0,1250.0,10.35,10815.0,52656.0,220.0,10815.0,재배치 추천,70.7,우선 추천,84,False,transfer,41250.0,2812.5,0.0,2.212,1.081,5.266,0.0,44058.365,c0910510,default,2026-05-25 05:07:53,
유어스 제주녹차,강남2점,문래점,545.0,425.0,165.0,405.0,0.0,1170.0,17.32,17088.0,57168.0,256.0,17088.0,재배치 추천,70.7,우선 추천,85,False,transfer,44928.0,2223.0,0.0,1.127,1.709,5.717,0.0,47144.701,c0910510,default,2026-05-25 05:07:53,
광동 옥수수수염차,방배점,혜화점,525.0,445.0,105.0,345.0,0.0,1360.0,14.85,14865.0,59439.0,242.0,14865.0,재배치 추천,70.6,우선 추천,86,False,transfer,49368.0,2856.0,0.0,1.855,1.486,5.944,0.0,52218.425,c0910510,default,2026-05-25 05:07:53,
유어스 방울토마토,노원점,용산점,550.0,450.0,180.0,420.0,0.0,3530.0,22.36,21624.0,191975.0,280.0,21624.0,재배치 추천,70.4,우선 추천,87,False,transfer,148260.0,6530.5,0.0,0.992,2.162,19.198,0.0,154770.132,c0910510,default,2026-05-25 05:07:53,
유어스 햄치즈샌드위치,잠실2점,구로점,555.0,535.0,195.0,435.0,0.0,2920.0,27.1,25890.0,173389.0,304.0,25890.0,재배치 추천,70.4,우선 추천,88,False,transfer,133152.0,5256.0,0.0,0.808,2.589,17.339,0.0,138388.88,c0910510,default,2026-05-25 05:07:53,
유어스 제주녹차,역삼점,문래점,525.0,425.0,165.0,405.0,0.0,1170.0,18.11,17799.0,56947.0,256.0,17799.0,재배치 추천,70.3,우선 추천,89,False,transfer,44928.0,2106.0,0.0,1.066,1.78,5.695,0.0,47027.592,c0910510,default,2026-05-25 05:07:53,
심플리쿡 반숙란,여의도2점,사당점,540.0,440.0,90.0,330.0,0.0,1320.0,11.28,11652.0,55165.0,220.0,11652.0,재배치 추천,70.2,우선 추천,90,False,transfer,43560.0,2970.0,0.0,2.333,1.165,5.516,0.0,46525.652,c0910510,default,2026-05-25 05:07:53,
유어스 스파클링 레몬,잠실2점,건대점,396.0,396.0,282.0,402.0,0.0,1100.0,5.83,6747.0,36454.0,188.0,6747.0,재배치 추천,69.9,검토 가능,91,False,transfer,21780.0,627.0,660.0,0.21,0.675,3.645,0.0,23062.889,c0910510,default,2026-05-25 05:07:53,
유어스 방울토마토,노원점,잠원점,550.0,510.0,180.0,420.0,0.0,3530.0,23.43,22587.0,191975.0,280.0,22587.0,재배치 추천,69.9,검토 가능,92,False,transfer,148260.0,6530.5,0.0,0.921,2.259,19.198,0.0,154769.964,c0910510,default,2026-05-25 05:07:53,
유어스 스파클링 레몬,홍대6점,여의도6점,396.0,376.0,222.0,342.0,0.0,1100.0,5.12,6108.0,36051.0,182.0,6108.0,재배치 추천,69.7,검토 가능,93,False,transfer,26783.514,957.0,0.0,0.342,0.611,3.605,0.0,27736.64,c0910510,default,2026-05-25 05:07:53,
심플리쿡 반숙란,이태원점,잠실점,520.0,480.0,90.0,330.0,0.0,1320.0,12.39,12651.0,54975.0,220.0,12651.0,재배치 추천,69.7,검토 가능,94,False,transfer,43560.0,2838.0,0.0,2.162,1.265,5.497,0.0,46393.399,c0910510,default,2026-05-25 05:07:53,
광동 옥수수수염차,청량리점,여의도점,505.0,485.0,105.0,345.0,0.0,1360.0,16.5,16350.0,59230.0,242.0,16350.0,재배치 추천,69.7,검토 가능,95,False,transfer,49368.0,2720.0,0.0,1.702,1.635,5.923,0.0,52082.144,c0910510,default,2026-05-25 05:07:53,
유어스 블랙보리,잠실2점,선릉점,344.0,384.0,198.0,318.0,0.0,1150.0,7.24,8016.0,40856.0,191.0,8016.0,재배치 추천,69.5,검토 가능,96,False,transfer,28621.061,839.5,0.0,0.265,0.802,4.086,0.0,29455.938,c0910510,default,2026-05-25 05:07:53,
풀무원 얇은피만두,여의도3점,왕십리점,535.0,440.0,375.0,390.0,0.0,3520.0,15.8,15720.0,161039.0,234.0,15720.0,재배치 추천,69.3,검토 가능,97,False,transfer,88133.76,2816.0,0.0,0.149,1.572,16.104,0.0,90932.233,c0910510,default,2026-05-25 05:07:53,
혜자로운 집밥 함박스테이크,홍대6점,구리3점,550.0,470.0,120.0,420.0,0.0,2820.0,24.73,23757.0,152658.0,280.0,23757.0,재배치 추천,69.3,검토 가능,98,False,transfer,118440.0,6063.0,0.0,1.732,2.376,15.266,0.0,124487.091,c0910510,default,2026-05-25 05:07:53,
유어스 컵과일 파인애플,잠실2점,건대5점,377.0,387.0,249.0,279.0,0.0,2490.0,5.29,6261.0,83567.0,177.0,6261.0,재배치 추천,69.1,검토 가능,99,False,transfer,50046.75,1593.6,0.0,0.063,0.626,8.357,0.0,51631.431,c0910510,default,2026-05-25 05:07:53,
혜자로운 집밥 치킨마요덮밥,여의도5점,신촌7점,368.0,378.0,126.0,276.0,0.0,2720.0,6.77,7593.0,97324.0,184.0,7593.0,재배치 추천,69.1,검토 가능,100,False,transfer,75072.0,3291.2,0.0,0.776,0.759,9.732,0.0,78353.484,c0910510,default,2026-05-25 05:07:53,
해태 홈런볼,잠실2점,건대점,382.0,382.0,264.0,384.0,0.0,2500.0,5.83,6747.0,86539.0,179.0,6747.0,재배치 추천,69.0,검토 가능,101,False,transfer,48563.92,1475.0,500.0,0.226,0.675,8.654,0.0,50529.818,c0910510,default,2026-05-25 05:07:53,
유어스 스파클링 레몬,합정점,여의도6점,396.0,376.0,162.0,342.0,0.0,1100.0,6.6,7440.0,38226.0,182.0,7440.0,재배치 추천,69.0,검토 가능,102,False,transfer,30030.0,1287.0,0.0,0.673,0.744,3.823,0.0,31313.106,c0910510,default,2026-05-25 05:07:53,
심플리쿡 반숙란,신촌2점,사당점,500.0,440.0,210.0,330.0,0.0,1320.0,13.7,13830.0,55989.0,220.0,13830.0,재배치 추천,69.0,검토 가능,103,False,transfer,43560.0,1914.0,0.0,0.524,1.383,5.599,0.0,45467.542,c0910510,default,2026-05-25 05:07:53,
서울우유 초코우유,잠실6점,건대3점,384.0,384.0,318.0,258.0,0.0,1590.0,4.88,5892.0,53166.0,172.0,5892.0,재배치 추천,68.9,검토 가능,104,False,transfer,24768.0,524.7,0.0,0.0,0.589,5.317,0.0,25286.794,c0910510,default,2026-05-25 05:07:53,
게토레이 레몬,용산점,왕십리점,347.0,387.0,159.0,399.0,0.0,1190.0,10.12,10608.0,44715.0,200.0,10608.0,재배치 추천,68.9,검토 가능,105,False,transfer,35700.0,1118.6,1428.0,0.606,1.061,4.471,0.0,38241.674,c0910510,default,2026-05-25 05:07:53,
고메 치킨너겟,종로점,성수점,550.0,510.0,240.0,360.0,0.0,5300.0,8.84,9456.0,198308.0,192.0,9456.0,재배치 추천,68.8,검토 가능,106,False,transfer,152640.0,8215.0,0.0,0.437,0.946,19.831,0.0,160834.661,c0910510,default,2026-05-25 05:07:53,
심플리쿡 훈제란,종로점,홍대점,530.0,430.0,120.0,360.0,0.0,1950.0,8.93,9537.0,72101.0,192.0,9537.0,재배치 추천,68.8,검토 가능,107,False,transfer,56160.0,3997.5,0.0,1.611,0.954,7.21,0.0,60150.947,c0910510,default,2026-05-25 05:07:53,
칠성사이다 제로,신림점,압구정점,540.0,460.0,90.0,330.0,0.0,1250.0,14.17,14253.0,52656.0,220.0,14253.0,재배치 추천,68.8,검토 가능,108,False,transfer,41250.0,2812.5,0.0,2.303,1.425,5.266,0.0,44058.112,c0910510,default,2026-05-25 05:07:53,
유어스 햄치즈샌드위치,신림점,구로점,495.0,535.0,195.0,435.0,0.0,2920.0,0.0,28749.0,172601.0,304.0,28749.0,재배치 추천,68.8,검토 가능,109,False,transfer,133152.0,4380.0,0.0,0.654,2.875,17.26,0.0,137512.519,c0910510,default,2026-05-25 05:07:53,
덴마크 드링킹요구르트,동대문점,여의도2점,535.0,395.0,255.0,375.0,0.0,1280.0,12.87,13083.0,49762.0,212.0,13083.0,재배치 추천,68.7,검토 가능,110,False,transfer,40704.0,1792.0,0.0,0.522,1.308,4.976,0.0,42490.238,c0910510,default,2026-05-25 05:07:53,
심플리쿡 반숙란,이태원점,상암점,520.0,540.0,90.0,330.0,0.0,1320.0,14.43,14487.0,54975.0,220.0,14487.0,재배치 추천,68.7,검토 가능,111,False,transfer,43560.0,2838.0,0.0,2.071,1.449,5.497,0.0,46393.125,c0910510,default,2026-05-25 05:07:53,
매일 소화가잘되는우유,건대4점,선릉점,394.0,379.0,108.0,303.0,0.0,1610.0,5.47,6423.0,51018.0,172.0,6423.0,재배치 추천,68.6,검토 가능,112,False,transfer,41538.0,2302.3,0.0,1.199,0.642,5.102,0.0,43835.755,c0910510,default,2026-05-25 05:07:53,
매일 소화가잘되는우유,신촌3점,신촌7점,399.0,384.0,303.0,378.0,0.0,1610.0,0.0,11694.0,62061.0,202.0,11694.0,재배치 추천,68.5,검토 가능,113,False,transfer,32119.5,772.8,0.0,0.15,1.169,6.206,0.0,32885.075,c0910510,default,2026-05-25 05:07:53,
브레디크 골든슈크림빵,판교4점,군포3점,545.0,485.0,285.0,405.0,0.0,1620.0,21.77,21093.0,76079.0,256.0,21093.0,재배치 추천,68.5,검토 가능,114,False,transfer,59479.579,2106.0,0.0,0.357,2.109,7.608,0.0,61576.219,c0910510,default,2026-05-25 05:07:53,
덴마크 드링킹요구르트,압구정점,여의도2점,555.0,395.0,135.0,375.0,0.0,1280.0,13.46,13614.0,48785.0,212.0,13614.0,재배치 추천,68.4,검토 가능,115,False,transfer,40704.0,2688.0,0.0,1.529,1.361,4.878,0.0,43387.289,c0910510,default,2026-05-25 05:07:53,
매일 소화가잘되는우유,건대4점,강남2점,394.0,379.0,108.0,423.0,0.0,1610.0,8.24,8916.0,54281.0,183.0,8916.0,재배치 추천,68.2,검토 가능,116,False,transfer,44194.5,2302.3,7084.0,1.376,0.892,5.428,0.0,53575.856,c0910510,default,2026-05-25 05:07:53,
서울우유 초코우유,신촌3점,여의도4점,374.0,394.0,168.0,348.0,0.0,1590.0,4.46,5514.0,49667.0,162.0,5514.0,재배치 추천,68.1,검토 가능,117,False,transfer,38637.0,1637.7,0.0,0.547,0.551,4.967,0.0,40269.729,c0910510,default,2026-05-25 05:07:53,
혜자로운 집밥 함박스테이크,잠실2점,구로점,550.0,530.0,180.0,420.0,0.0,2820.0,27.1,25890.0,151489.0,280.0,25890.0,재배치 추천,68.1,검토 가능,118,False,transfer,118440.0,5217.0,0.0,0.897,2.589,15.149,0.0,123640.159,c0910510,default,2026-05-25 05:07:53,
브레디크 골든단팥빵,홍대점,여의도5점,398.0,393.0,216.0,261.0,0.0,1360.0,5.53,6477.0,41789.0,165.0,6477.0,재배치 추천,67.9,검토 가능,119,False,transfer,31010.833,1237.6,0.0,0.168,0.648,4.179,0.0,32243.775,c0910510,default,2026-05-25 05:07:53,
브레디크 골든단팥빵,합정점,여의도5점,358.0,393.0,96.0,261.0,0.0,1360.0,5.58,6522.0,43309.0,165.0,6522.0,재배치 추천,67.9,검토 가능,120,False,transfer,33660.0,1781.6,0.0,1.112,0.652,4.331,0.0,35437.729,c0910510,default,2026-05-25 05:07:53,
브레디크 초코크림빵,선릉점,신촌7점,392.0,397.0,234.0,309.0,0.0,2070.0,15.28,15252.0,87235.0,216.0,15252.0,재배치 추천,67.9,검토 가능,121,False,transfer,56176.615,1635.3,0.0,0.195,1.525,8.723,0.0,57801.862,c0910510,default,2026-05-25 05:07:53,
광동 옥수수수염차,청량리점,문래점,505.0,545.0,105.0,345.0,0.0,1360.0,20.22,19698.0,59230.0,242.0,19698.0,재배치 추천,67.9,검토 가능,122,False,transfer,49368.0,2720.0,0.0,1.615,1.97,5.923,0.0,52081.722,c0910510,default,2026-05-25 05:07:53,
심플리쿡 훈제란,홍대2점,동대문점,530.0,490.0,360.0,360.0,0.0,1950.0,11.02,11418.0,70055.0,192.0,11418.0,재배치 추천,67.7,검토 가능,123,False,transfer,41340.0,1657.5,0.0,0.056,1.142,7.005,0.0,42989.408,c0910510,default,2026-05-25 05:07:53,
유어스 제주녹차,잠원점,노원점,485.0,525.0,285.0,405.0,0.0,1170.0,23.43,22587.0,57905.0,256.0,22587.0,재배치 추천,67.7,검토 가능,124,False,transfer,38228.211,1170.0,0.0,0.203,2.259,5.79,0.0,39390.364,c0910510,default,2026-05-25 05:07:53,
유어스 제주녹차,역삼점,노원점,525.0,525.0,165.0,405.0,0.0,1170.0,23.52,22668.0,56947.0,256.0,22668.0,재배치 추천,67.6,검토 가능,125,False,transfer,44928.0,2106.0,0.0,0.943,2.267,5.695,0.0,47026.981,c0910510,default,2026-05-25 05:07:53,
혜자로운 집밥 함박스테이크,상암점,구리3점,510.0,470.0,180.0,420.0,0.0,2820.0,28.13,26817.0,151005.0,280.0,26817.0,재배치 추천,67.6,검토 가능,126,False,transfer,118440.0,4653.0,0.0,0.857,2.682,15.101,0.0,123076.075,c0910510,default,2026-05-25 05:07:53,
칠성사이다 제로,문래점,압구정점,520.0,460.0,210.0,330.0,0.0,1250.0,17.07,16863.0,48917.0,220.0,16863.0,재배치 추천,67.4,검토 가능,127,False,transfer,41250.0,1937.5,0.0,0.541,1.686,4.892,0.0,43181.463,c0910510,default,2026-05-25 05:07:53,
유어스 컵과일 파인애플,잠실2점,건대점,377.0,377.0,249.0,369.0,0.0,2490.0,5.83,6747.0,75540.0,160.0,6747.0,재배치 추천,67.3,검토 가능,128,False,transfer,45240.0,1593.6,0.0,0.246,0.675,7.554,0.0,46825.617,c0910510,default,2026-05-25 05:07:53,
상하목장 유기농요구르트,역삼점,마포점,480.0,520.0,270.0,390.0,0.0,2170.0,19.95,19455.0,97546.0,234.0,19455.0,재배치 추천,67.3,검토 가능,129,False,transfer,67704.0,2278.5,0.0,0.222,1.946,9.755,0.0,69971.022,c0910510,default,2026-05-25 05:07:53,
